Project,Baseline,Type,Requirement,ID,Version,Hierarchy #,Description,Status,Priority,Owner,Owner (First Name),Owner (Last Name),Created By,Responsible,Created On,Sponsor Name,Source,Notes,SH Reason why,SH Comment,SH_BD Action,Due Date,SH_BD Due Date,Launch Priority,SH Product cost impacts,SH Schedule impacts,SH Risk impacts,SH Project cost impacts,SH Concept Impacts,Funded,Funding Approved,Management Approval,Compliance Approval,SH Safety Related,SH Stakeholders,Concerned Product,SH Allocation,SH Wave,SY Skill Allocation,SY Package Release,SY Model Type,SY Cabinet Type
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Bypass backfeed breaker manual trip activated,40695,4.1,6.6.4.11.5.1,Type: EventSeverity: InformationalCorrective Action Text: NADescription: The bypass backfeed breaker trip has been activated manually,Implemented,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,6/7/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Mains backfeed protection,40303,3.1,6.6.5,The UPS must include a mains backfeed protection to ensure that no power is fed back to the mains input terminals from the UPS.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Mains backfeed protection using a contactor,40304,2.1,6.6.5.1,Primary Actor(s)-          UPSStakeholders and InterestsUPS              : Wants to ensure that no power is fed back into the mains input grid by the UPS in a malfunction scenario.Pre conditionsUPS has been properly installed.Post conditionsNo power is accidentally fed back into the mains grid.Main success scenario 1. Mains input voltage and frequency are within limits (refer to product spec).  2. Mains input backfeed contactor is turned on.  3. Mains input voltage or frequency is no longer within limits (refer to product spec).  4. Mains input backfeed contactor turns off after a given delay (refer to product spec) isolating the mains input grid from the UPS.Alternative scenariosTBDSpecial requirementsNATechnology and data variations listNAOpen issuesNA,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Status of mains backfeed contactor,40305,2.1,6.6.5.2,The current status (open/closed) of the mains backfeed contactor must be available to the user in the event log.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Events and alarms,40306,1.1,6.6.5.3,,[Category],Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Input contactor opened,40307,2.1,6.6.5.3.1,Type: EventSeverity: InformationalCorrective Action Text: NADescription: Input contactor has been opened.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Input contactor closed,40308,2.1,6.6.5.3.2,Type: EventSeverity: InformationalCorrective Action Text: NADescription: Input contactor has been closed.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),EPO,40361,3.1,6.7.1,The UPS must be able to detect if EPO is activated and react accordingly:- by tripping the required breakers (handled by EPO hardware circuit).- by either turning off the inverter or transfering to static bypass depending on the configuration done by the user.The user must be notified of EPO activation/deactivation via an alarm and an event in the event log.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),EPO button pushed behavior,40362,2.1,6.7.1.1,"Primary Actor(s)- User.Stakeholders and InterestsUser : Transfer UPS system to emergency off.Pre conditionsUPS system must be supplied with power.Post conditionsAll power sources is disconnected and the UPS is either off operation or forced static bypass operation depending on the system configuration setting: ""Transfer to static bypass on EPO"" setting.Main success scenario 1. UPS not in off operation and not in maintenance bypass  2. User pushes the EPO button.  3. UPS enters forced static bypass Operation (""Transfer to static bypass on EPO"" setting is enabled) and stays in forced static bypass operation as long as EPO is active  4. EPO hardware circuit will trip all required breakers.  5. User deactivates EPO button  6. UPS stays in forced static bypass operation. Alternative scenariosScenario 1: 1. UPS not in off operation and not in maintenance bypass  2. User pushes the EPO button.  3. UPS enters off operation (""Transfer to static bypass on EPO"" setting is disabled) and stays here as long as EPO is active.  4. EPO hardware circuit will trip all required breakers.  5. User deactivates EPO button  6. UPS stays in off operationScenario 2: 1. The UPS is in off operation and does not supply the load  2. User pushes the EPO button.  3. The UPS stays in off operation (""Transfer to static bypass on EPO"" setting is enabled) and stays in off operation as long as EPO is active.  4. EPO hardware circuit will trip all required breakers.Scenario 3: 1. The UPS is in maintenance bypass operation  2. User pushes the EPO button.  3. The UPS stays in maintenance bypass operation (no matter if ""Transfer to static bypass on EPO"" setting is enabled or disabled)  4. EPO hardware circuit will trip all required breakers. Scenario 4: 1. UPS not in off operation and not in maintenance bypass  2. User pushes the EPO button.  3. UPS enters off operation (""Transfer to static bypass on EPO"" setting is enabled but no bypass is available), and stays in off operation as long as EPO is active  4. EPO hardware circuit will trip all required breakers.  5. User deactivates EPO button  6. UPS stays in off operationSpecial requirementsNATechnology and data variations listNAOpen issues",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),EPO user notification,40363,2.1,6.7.1.2,The user must be notified of EPO activation/deactivation via an alarm and an event in the event log.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Output relay indicating if EPO is active,40364,2.1,6.7.1.3,It must also be possible for the user to configure an output relay to activate if EPO is active.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Settings and commands,40365,1.1,6.7.1.4,,[Category],Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Transfer to static bypass on EPO setting,40366,2.2,6.7.1.4.1,"Setting for if the UPS must enter forced static bypass operation when an EPO is detected active. If this is set, the UPS will go to forced static bypass operation, else it will turn off the inverter. Possible values:Enable / Disable Default value:Disable Required check of setting and/or configuration dependencies: Setting must be kept synchonized (the same) between UPS units in a parallel setup.",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),EPO activated - output relay setting,40367,2.1,6.7.1.4.2,Setting to configure an output relay to indicate that the EPO is activated.Range: Enable/disableDefault value: Disable,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Events and alarms,40368,1.1,6.7.1.5,,[Category],Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Transfer to static bypass on EPO - setting changed,40369,2.1,6.7.1.5.1,Type: EventSeverity: InformationalCorrective Action Text: NADescription: Transfer to static bypass on EPO - setting has been changed.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),EPO switch not activated,40370,2.1,6.7.1.5.2,Type: EventSeverity: InformationalCorrective Action Text: NADescription: An emergency power off (EPO) switch is no longer activated.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),EPO switch activated,40371,2.1,6.7.1.5.3,Type: AlarmSeverity: CriticalCorrective Action Text: Deactivate the emergency power off (EPO) switch.Description: An emergency power off (EPO) switch is activated.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),EPO activated - output relay - setting changed,40372,2.1,6.7.1.5.4,Type: EventSeverity: InformationalCorrective Action Text: NADescription: EPO activated - output relay - setting has been changed,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Auto start on inverter,40204,3.1,6.9.1,"An inverter autostart mode must be available in the UPS. The UPS must have the possibility to start automatically when input voltage returns,  after a shutdown due to drained battery. The function will turn on the output voltage of the UPS.The function can be enabled or disabled by the user, and is only possible in a single UPS system and not available in a parallel UPS system. It is however allowed for parallel frequency converters with no energy storage connected.If the input voltage fails and the system has to run battery untill the battery is drained, the UPS will switch to bypass if bypass is available (in a dual mains system). When input voltage is reestablished, the UPS will switch to normal operation. This functionality can NOT be disabled.If instead the bypass input was not available, the UPS turns off the output voltage when the battery is drained. In this case the user has two possibilities when the input voltage returns.1.      If autostart function is disabled, the output voltage will stay off, until the user commands the UPS to start.2.      If autostart is enabled, the UPS will turn on the output voltage.The conditions for the UPS to automatically turn on the output are:1.      Autostart is enabled2.      When input voltage returns, the event prior to this must have been shutdown due to drained battery.3.      If the UPS went to bypass after running on battery, and the bypass input disappeared afterwards, the UPS will start automatically.",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Auto start on inverter must be user configurable,40205,2.1,6.9.1.1,It must be possible for the user to enable and disable the auto start on inverter feature via a setting.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Drained battery definition,41328,4.1,6.9.1.2,"In the GVL product """"drained battery"""" in the Auto start definition is defined asEither:Low DC shutdown activated.or:High current on battery terminals AND low DC warning activated.",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,9/5/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Sequences and behavior,40206,2.1,6.9.1.3,"Primary Actor(s)-          UPS-          UserStakeholders and InterestsUser              : Wants supply for his load after shutdownPre conditionsUPS has been properly installed and shutdown due to depleted battery after a power outage and the load has been without power.Post conditionsUPS delivers a correct output voltage.Main success scenario 1. Mains 1 voltage is restored after outage.  2. Auto start is enabled.  3. UPS checks for Mains 1 availability, and if it’s within voltage/freq. quality limits.  4. Mains 1 is determined as available.  5. After 10 seconds UPS goes into normal operationAlternative scenarios For a parallel system (only valid if all UPS units in the parallel system are configured as frequency coverters without energy storage)   Scenario 1: 1. Mains 1 voltage is restored after outage.   2. Auto start is enabled. Mains 1 is determined as available.   3. UPS checks for Mains 1 availability, and if it’s within voltage/freq. quality limits.  4. System checks if the minimum number of UPS units are available - ready to turn on and supply the load. (The minimum number of UPS units required is a setting).  5. The minimum number of UPS units are available.  6. After 10 seconds UPS goes into normal operation and the parallel system enters inverter operation. Scenario 2: 1. Mains 1 voltage is restored after outage.   2. Auto start is enabled. Mains 1 is determined as available.   3. UPS checks for Mains 1 availability, and if it’s within voltage/freq. quality limits.  4. System checks if the minimum number of UPS units are available - ready to turn on and supply the load. (The minimum number of UPS units required is a setting).  5. The minimum number of UPS units are not available.  6. The system stays off. System indicates that not enough UPS units are available.  7. Another UPS requests auto start on inverter.  8. The minimum number of UPS units are available.  9. System checks if the minimum number of UPS units are available - ready to turn on and supply the load.  10. After 10 seconds both UPS units enter normal operation and the parallel system enters inverter operation.  Special requirementsNATechnology and data variations listNAOpen issuesNA",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
